year,vio,incarc_rate,pb1064,pw1064,pm1029,pop,avginc,density,stateid,shall
80,182.6000061,73,1.766833782,69.65792847,18.32002831,4.712045193,12.2846489,0.086577095,55,0
81,187.8999939,85,1.83099556,69.4491272,18.13256645,4.726336002,12.06257534,0.086839676,55,0
82,190.5,93,1.891104698,69.07501984,17.82848549,4.728876114,11.96294308,0.086886339,55,0
83,190.8999939,96,1.946374416,68.67785645,17.47778511,4.721445084,12.04599953,0.086749807,55,0
84,196.5,102,1.995026588,68.32091522,17.12216187,4.735576153,12.64153767,0.087009445,55,0
85,206.8999939,105,2.057478428,67.96237946,16.77437782,4.747753143,12.82046986,0.087233178,55,0
86,257.8999939,113,2.114254236,67.52849579,16.40335464,4.755624771,13.20776939,0.087377816,55,0
87,249.8999939,119,2.174812078,67.20159149,16.02940941,4.777929783,13.46896553,0.087787636,55,0
88,214.3999939,126,2.242036104,67.03109741,15.70439339,4.822402,13.64124203,0.088604741,55,0
89,222.6000061,130,2.318032742,66.72280121,15.36247253,4.856575012,13.89109612,0.089232631,55,0
90,264.7000122,138,2.387304544,68.60640717,15.1089344,4.902265072,13.83792019,0.090257853,55,0
91,277,149,2.454108,68.70872498,14.90861034,4.952674866,13.67774105,0.091185972,55,0
92,275.7000122,157,2.520562887,68.76256561,14.76215267,5.004635811,14.10911942,0.092142656,55,0
93,264.3999939,176,2.58589077,68.84564209,14.63767433,5.055317879,14.22027111,0.093075782,55,0
94,270.5,166,2.653201818,68.88603973,14.52686596,5.095503807,14.58172798,0.093815669,55,0
95,281.1000061,187,2.723085403,69.01579285,14.46648693,5.137003899,14.76274204,0.094579741,55,0
96,252.6999969,201,2.797213316,69.16254425,14.43642902,5.173828125,14.95678997,0.095257722,55,0
97,270.6000061,238,2.843217611,69.24230957,14.41061783,5.20023489,15.39521122,0.095743909,55,0
98,249,283,2.879498959,69.3250885,14.37501335,5.2221241,16.02469635,0.096146926,55,0
99,245.8999939,334,2.938664675,69.42900085,14.326478,5.250445843,16.36725998,0.09666837,55,0
77,240.8999939,87,1.060352802,71.94287109,20.07799721,0.413352996,13.40188885,0.004252471,56,0
78,280.3999939,98,1.072129011,71.91188049,20.03409767,0.432877004,14.33875179,0.004453329,56,0
79,350.8999939,102,1.072455049,71.78604889,19.94990921,0.454378009,14.50478363,0.004674527,56,0
80,392.6000061,95,1.083543301,72.13893127,19.92049599,0.47418499,14.20937729,0.004889059,56,0
81,430.1000061,113,1.073996067,72.01285553,19.31403351,0.491715014,14.11538315,0.005069802,56,0
82,304.2000122,117,1.077194691,71.92875671,18.65748596,0.506407976,13.67503166,0.005221293,56,0
83,237.1999969,135,1.089689136,71.27304077,17.98839569,0.510329008,12.72299957,0.00526172,56,0
84,242.1000061,138,1.11389935,70.90730286,17.3260479,0.504893005,12.93978691,0.005205673,56,0
85,256.7999878,143,1.14030242,70.75818634,16.74351501,0.499691993,13.18809223,0.005152048,56,0
86,293.1000061,148,1.17246139,70.48690033,16.22318459,0.495624006,12.72963524,0.005110105,56,0
87,283.1000061,168,1.213081837,70.05033875,15.76251602,0.476967007,12.44813728,0.004917743,56,0
88,314,190,1.273495078,70.03684998,15.39653969,0.465097994,12.60305595,0.004795369,56,0
89,258.2999878,199,1.344308257,70.21884155,15.21673203,0.458377004,13.1555481,0.004726072,56,0
90,301.3999939,216,1.399202943,72.02542877,15.1594286,0.453400999,13.71295261,0.004669183,56,0
91,310.2000122,237,1.411939979,72.33991241,15.11931515,0.457738996,13.79177666,0.004713856,56,0
92,319.5,237,1.434763551,72.72999573,15.13535404,0.463490993,13.88049984,0.004773091,56,0
93,286.2000122,226,1.476441979,73.0383606,15.20767212,0.469033003,13.97774315,0.004830163,56,0
94,272.5,238,1.481319308,73.39077759,15.27994728,0.474981993,14.08310413,0.004891427,56,0
95,254.1999969,254,1.485849023,73.71620941,15.37098217,0.47844699,14.0701561,0.00492711,56,1
96,249.6999969,289,1.521813869,73.85796356,15.4460144,0.480084985,14.03222942,0.004943979,56,1
97,255.1999969,310,1.527817965,73.92730713,15.49399948,0.480031013,14.79097748,0.004943422,56,1
98,247.6000061,326,1.558395624,73.98514557,15.5102129,0.480044991,15.22550869,0.004943566,56,1
99,232.3000031,327,1.613004088,74.0495224,15.48012733,0.479602009,15.76507378,0.004939004,56,1
